集奥聚合,2019-03-21 00:52,oem跟进,对方已经准备好除了邮箱之外的其他材料，我司开始准备oem定制,徐毅,2019-05-15 20:08,跟进,今天沟通说下周合同能盖章寄出并且付款,徐毅,2019-04-19 01:35,跟进,已经沟通工商周更只有接口形式 没有前端，对方表示接受,徐毅,2019-04-17 00:12,None,None,徐毅,2019-04-12 15:28,协议跟进,盖章流程今天走完寄出,徐毅,2019-04-11 09:25,跟进,协议盖章寄出,徐毅,2019-04-08 14:18,合同跟进,协议双方确认，周一盖章寄出,徐毅,2019-04-04 17:49,项目进度,协议双方法务都已经确认，对方说还需要时间等领导批复商务条款是否OK，说这周内有反馈,徐毅,2019-04-01 16:09,跟进,合同内加入oem定制内容，发给对方确认,徐毅,2019-03-28 17:14,合同跟进,法务合同已经确认，最后沟通OEM费用能否降低到1000元，我说晚上和领导确认明天给答复,徐毅,2019-03-28 02:22
尚标,2019-04-16 01:29,跟进,发送数据接口文档，他们在内部确认需要测试的接口，然后让我们开通1000条数据测试,徐毅,2019-04-16 01:30,None,None,徐毅,2019-04-16 01:29
尚标,2019-03-28 02:33,None,None,徐毅,2019-04-12 15:28,None,None,徐毅,2019-04-12 15:22,催款,发票昨天已经收到，今天安排打款3万,徐毅,2019-04-11 09:24,协议盖章,今天上门盖章协议，犹豫之前他们提供的企业名称不对，所以重新打印盖章给了我们2份，明天我们盖章后再寄回给他们，另外询问了工商数据的相关字段，已经发字段表给他们评估,徐毅,2019-04-08 23:29,跟进,合同盖章带去客户公司签合同,徐毅,2019-04-08 14:18,合同确认,协议确认并且发给对方，没问题盖章寄出,徐毅,2019-04-04 17:49,商务确认,1.确认本次服务金额六万，分2期支付2。修改协议，明天盖章寄出,徐毅,2019-04-03 22:24,None,None,徐毅,2019-04-03 22:24,价格谈判,沟通后价格调整到6万/年，协议法务确认没问题就可以签约付款,徐毅,2019-04-01 17:58,线上沟通,让我你订完合同带去他们那边,徐毅,2019-03-28 02:34
北京天玺泽知识产权代理有限公司,2019-04-08 23:40,数据交付,对方阿里云oss已经弄好，我司明天开始准备图片数据交付,徐毅,2019-05-15 20:07,跟进,款项已到账合同盖章在回寄途中今天发出数据,徐毅,2019-04-26 02:09,催款,1.确认合同内容2.原本财务要打款 发现票号不对，已经把新发票寄出去，催促他们寄回来旧发票,徐毅,2019-04-22 18:33,确认合同,1.最终确认买数据库 8万 然后赠送截至到6月底之前的更新2.合同最终版周一确认好盖章寄出3.发票周五已经盖章寄出,徐毅,2019-04-22 00:25,None,None,徐毅,2019-04-22 00:24,跟进,询问商标入库的数据细节问题,徐毅,2019-04-16 01:27,None,None,徐毅,2019-04-08 23:40
上海灵犀实业有限公司,2019-04-22 00:34,跟进,说几个合伙人反对对接咱们的栗子产品，说现在专心做好机器人就可以，他本人很想接，说让我帮他留意外面卖机器人源码的，想自己贴个牌子再接我们的产品,徐毅,2019-04-26 02:09,跟进,3.15之前陌call，隔天来公司拜访，对产品意向度非常高。3.15之后合作意愿下降很多，一会说线路问题一会说数据合规问题一会说几个合伙人觉得不靠谱，把去百应聊合作的事情和他电话说了之后感觉兴趣又高了，说和百应聊完之后给他2个东西，一个是百应的对接方案 一个是数据合规性问题解释,徐毅,2019-04-22 00:36,None,None,徐毅,2019-04-22 00:34
数塔信息（深圳）有限公司,2019-04-23 13:00,None,None,徐毅,2019-04-30 01:34,电话沟通,催款，陈说客户认为2边接口差异太大希望做一份2边接口差异对照表，看过之后知道怎么对接才签合同 再给我们款项,徐毅,2019-04-26 02:07,None,None,徐毅,2019-04-23 13:00
万蚓网络科技（上海）有限公司,2019-04-23 16:09,询问使用情况,了解试用情况，对方大致已经试用过和看过api对接文档，现在人员都放在自己项目升级上，要5月之后和我们联系对接，暂定5月6号和他电话联系下确认接下来的对接,徐毅,2019-04-23 16:10,None,None,徐毅,2019-04-23 16:09
中知智慧,2019-04-26 02:15,跟进,之前一直在跟进的客户，说数据更新一直做的不好，所以这次又找到我们。找了些样例给我们比对后觉得数据还不错，让我拟订协议发给他,徐毅,2019-04-26 02:17,None,None,徐毅,2019-04-26 02:15
平安付科技服务有限公司,2019-04-26 02:10,跟进合同,合同在过法审，预计周五会出结果,徐毅,2019-05-15 16:42,合同发送,基于去年双方确认的定稿合同做了修改发送给对方，对方法务确认中,徐毅,2019-05-14 11:52,确认续约事宜,我跟进续约事宜，平安付那边已经内部过会，采用和去年一样5万之内使用单一来源采购。会需要增加一项服务是icp备案信息查询（线下交付），我和对方说用量不多就不要定制一个接口了，确定一年次数买断即可，对方确定中，本周给我答复,徐毅,2019-05-06 21:32,None,None,徐毅,2019-05-06 21:30,跟进,告知到期时间，说内部沟通下，节后给我通知走续约,徐毅,2019-04-26 02:11,None,None,徐毅,2019-04-26 02:10
中诚信征信有限公司,2019-05-14 21:01,None,None,陈摩西,2019-05-14 21:01,None,None,陈摩西,2019-05-14 21:01
慧之声科技（上海）有限公司,2019-04-30 10:12,None,None,王昌勇,2019-05-14 17:48,None,None,王昌勇,2019-05-06 21:13,None,None,王昌勇,2019-05-06 18:13,None,None,王昌勇,2019-04-30 10:12
杭州智语信息科技有限公司,2019-04-26 02:14,开票,申请开票寄出 ，本周内催款,徐毅,2019-05-14 11:55,None,None,徐毅,2019-05-14 11:54,对接沟通,开始启动对接，针对阅读技术文档后遇到的几点问题陈龙敖做了解答,徐毅,2019-05-06 21:29,跟进,客户已经盖章回寄合同，进行和机器人对接和oem定制,徐毅,2019-05-05 09:59,拟订合同,周三去拜访，今天拟订合同发给对方，晚上说合同没问题，周五盖章寄出,徐毅,2019-04-26 02:15,None,None,徐毅,2019-04-26 02:14
浙江百应科技有限公司,2019-04-15 10:35,瓦力版,今天商量对接跟进的事，王总这边给到的回复是合作在继续推进，因为最近有些大客户交付，把开发资源都用掉了，合作会在本月晚点启动。,王飞,2019-05-13 22:35,None,None,王飞,2019-05-13 22:33,栗子商机对接,王磊这边微信说是5月份启动这个项目。,王飞,2019-04-25 14:20,栗子分销对接,4月20号去杭州拜访过 最关心的就是合法合规的问题，已经给客户解释过了  合作意向也确定，拉了对接群 开了试用账号等那边拉财务对接。,王飞,2019-04-21 22:33,确定合作意向,今天微信确定合作意向，客户那边表示可行。约时间上门聊商务。,王飞,2019-04-15 10:36,None,None,王飞,2019-04-15 10:35
合肥企道网络科技有限公司,2019-05-08 16:19,None,None,王飞,2019-05-13 17:47,瓦力版,今天说走流程 但是回复我的是已经合作了一家，问哪家不愿意说，说有机会再合作。,王飞,2019-05-10 13:42,None,None,王飞,2019-05-08 16:19,None,None,王飞,2019-05-08 16:19
北京知行信科技有限公司,2019-05-08 14:30,瓦力版,对数据需求没那么高，最近21号左右在忙一个峰会，开发这边没精力排除时间。现在给的答复是忙过这段时间。后期客户有这种需求就找我。,王飞,2019-05-14 15:24,瓦力版,对数据需求没那么高，最近21号左右在忙一个峰会，开发这边没精力排除时间。现在给的答复是忙过这段时间。后期客户有这种需求就找我。,王飞,2019-05-14 15:24,瓦力版,今天推进合同流程，答复是这2天会议比较多，实在脱不开身。,王飞,2019-05-10 13:44,瓦力版,电话聊了去电的原因。聊完他紧接着微信拉了技术看API文档了 公司产品叫盈呼AI    合同模板也发给他看了。今天比较忙，明后天看完给我回复。,王飞,2019-05-08 14:33,None,None,王飞,2019-05-08 14:30,None,None,王飞,2019-05-08 14:30
深圳市天眼云客信息技术有限公司,2019-05-08 11:09,瓦力版,现在解决的问题是 合法合规性没问题   就可以 给他开测试账号。 推进下面流程,王飞,2019-05-08 11:18,None,None,王飞,2019-05-08 11:09,None,None,王飞,2019-05-08 11:09,瓦力版,电话联系了，和他聊，说直接切入正题 给的套餐价格，加微信发给他了，说贵了，这已经是售卖价格了。,王飞,2019-05-08 10:49
中诚信征信有限公司,2019-04-12 14:02,合同回收，寄票,快递了合同、发票和收款确认书,陈摩西,2019-05-10 11:12,None,None,陈摩西,2019-04-12 14:02
南通优普企业管理咨询有限公司,2019-04-03 14:15,None,None,王飞,2019-04-11 17:12,None,None,王飞,2019-04-11 17:12,None,None,王飞,2019-04-03 14:15
深圳佳信隆企业企业管理咨询有限公司,2019-04-04 10:53,None,None,王飞,2019-04-04 10:53
人保财险,2019-03-07 11:29,None,None,金大江,2019-03-07 11:29,None,None,金大江,2019-03-07 11:29,交付时间,最晚为3.18日交付,金大江,2019-03-07 11:26,需求答复,1. 爬取原银保监网站上有保险代理资质的农商行和信用社数据,金大江,2019-03-07 11:25
海尔融资租赁股份有限公司,2019-02-26 17:11,None,None,陈摩西,2019-02-26 17:11,None,None,陈摩西,2019-02-26 17:11
上海资信征信有限公司,2019-02-13 00:19,跟进,原本沟通的是软件加硬件总共145万，现在标书上表述的是软硬件分开报价，和摩西沟通后准备先按照软件130万+硬件30万的方式来报,徐毅,2019-05-06 21:40,制作标书,购买的标书已经发送到邮箱，本周工作内容如下；1.根据标书要求制作除技术部分的所有内容2.由技术同事协助协助技术标需求和制作技术标3.准备一版讲标ppt初稿和腹稿（需要技术协助）,徐毅,2019-04-22 00:31,上门拜访,1.跟进招标项目，说最快下周发标，会第一时间通知我们去购买标书。2.需要一批有融资租赁 金融租赁相关的企业，发邮件给赵宇取数,徐毅,2019-04-11 09:28,拟订标书提纲,整理标书提纲，开始分批准备材料,徐毅,2019-03-28 02:31,跟进,和对方说安排3人次驻场非常困难，我们也没有闲人，希望他们内部再协调下,徐毅,2019-03-21 00:48,线上沟通，,询问月度更新全库能否实现，和赵宇沟通过后除了要购买足够的IP之外，还需要服务器规模 数据库规模和机器学习和过极验，破解我们每天也提供不了上百万次。故实现不了。后上海资信提出全库放在那里，有查询需求的时候，触发爬虫去实时采集一条下来，我告知实时爬取也不一定全部可以抓到，会有延时,徐毅,2019-03-13 23:28,线上沟通,关于驻场：由于是项目制，必须让我们这边安排出从 大概有多少人，可以从项目开始到验收通过后一直驻场在那边======================需求变更：1.实现 工商网站的快照和信用中国的信用报告可以存储下来                  2.关于导出 要加一个自定义导出（可以选择导出格式）,徐毅,2019-03-11 14:34,线上沟通,整理完技术方案打给对方作为投标技术标文件,徐毅,2019-03-10 23:39,上门拜访,就之前发出的第一期目标上门做沟通在原来的基础上帮他们还要做一个数据采集结果看板，方便汇报。另外需要我们帮忙整理我们的资质 优势和服务 客户让我们整理技术方案，作为投标的技术文件,徐毅,2019-03-06 18:52,线上沟通,1.对方讨论后认为数据监测比较重要 希望第一期可以实现（因为他们要知道采集的效率 爬虫在多久内采集了多少数据）2.裁判文书不需要在第一期实现采集，第一期就是工商加一些通用的网站,徐毅,2019-02-28 16:43
云印技术（深圳）有限公司,2019-02-26 11:10,None,None,陈摩西,2019-02-26 11:10
北京易动纷享科技有限责任公司,2019-02-12 19:23,None,None,陈摩西,2019-02-12 19:27,None,None,陈摩西,2019-02-12 19:23
上海腾道信息技术有限公司,2019-02-12 19:25,None,None,陈摩西,2019-02-12 19:27,None,None,陈摩西,2019-02-12 19:25
上海华夏邓白氏商业信息咨询有限公司,2019-02-12 19:22,None,None,陈摩西,2019-02-12 19:22
杭州逍邦网络科技有限公司,2019-02-12 19:22,None,None,陈摩西,2019-02-12 19:22
和创（北京）科技股份有限公司,2019-02-12 19:20,None,None,陈摩西,2019-02-12 19:20
中诚信征信有限公司,2019-02-11 14:41,None,None,陈摩西,2019-02-11 14:41
